RecID,fname,lname,mname,address,city,state,zip,ssn
A734148,TISHA,ADAMS,D,1925 MORGAN TRACE DR,WINSTON SALEM,NC,27127,572-88-2541
A781049,TISHA,ADAMS,DENISE,1925 MORGAN TRACE DR,WINSTON SALEM,NC,27127,572-88-2541
A773776,TONI,ADAMS,M,2820 RALEIGH AVE,WINSTON SALEM,NC,27105,466-41-6074
A937830,TONI,ADAMS,M,2820 RALEIGH AVE,WINSTON SALEM,NC,27105,466-41-6074
A905466,TONY,ADAMS,STEPHEN,935 RHINE RD,GERMANTON,NC,27019,191-60-4580
A906087,TONY,ADAMS,STEPHEN,935 RHINE RD,GERMANTON,NC,27019,191604580
B788382,TONY STEPHEN ADAMS,935,RHINE RD,GERMANTON,NC,27019,7/10/86,
B877421,TONY  ADAMS,935,rhine rd,germanton,nc,27019,7/10/86,
B933555,TONY  ADAMS,935,RHINE RD,GERMANTON,NC,27019,7/10/86,
B765667,TRACY WINFREE ADAMS,7662, VANTAGE DR   ,HUNTINGTON BEACH,CA,92647,5/15/09,
B876292,TRACY W ADAMS,9240,PUMPKIN RIDGE RD,KERNERSVILLE,NC,27284,5/15/09,
A905565,TY,ADAMS,MATTHEW,252 ROCKFORD RD,KERNERSVILLE,NC,27284,408-17-4947
A738557,VALERIE,ADAMS,,120 PLAZA HOLLOW DR # 102A,WINSTON SALEM,NC,27107,820-69-2031
B846384,VALERIE NA ADAMS,120,PLAZA HOLLOW DR # 102A,WINSTON SALEM,NC,27107,5/29/57,
A787464,VANESSA,ADAMS,COLEMAN,2945 POINSETTA DR,WINSTON SALEM,NC,27107,160-92-2110
A954180,Vanessa,Adams,Coleman,2945 POINSETTA DR,WINSTON SALEM,NC,27107,160-92-2110
A867118,VICKIE,ADAMS,DELORIS,5000 ELTHA DR # A,WINSTON SALEM,NC,27105,913-96-3125
A753770,VICKY,ADAMS,MYERS,2460 LAKE FOREST DR,WINSTON SALEM,NC,27106,
B800805,VICKY MYERS ADAMS,2460,LAKE FOREST DR,WINSTON SALEM,NC,27106,8/13/25,
B993111,VICTORIA GRAY ADAMS,7810,WEST RD,WALNUT COVE,NC,27052,8/26/67,
A827316,,ADAMS,LAYNE,1855 ADARE DR,CLEMMONS,NC,27012,585-92-5017
B800013,WALLACE LAYNE ADAMS,1855,ADARE DR,CLEMMONS,NC,27012,4/27/09,
B867647,WALLACE LAYNE ADAMS,1855,ADARE DR,CLEMMONS,NC,27012,4/27/09,
A808899,WALTER,ADAMS,P,1915 MAPLELEAF CT,RURAL HALL,NC,27045,161-83-3162
A812430,WANDA,ADAMS,LANE,1345 BRIDGTON RD,WINSTON SALEM,NC,27127,220-72-8359
B823568,ADAMS LANE WANDA,1345,BRIDGTON RD,WINSTON SALEM,NC,27127,,
B983456,WANDA LANE ADAMS,1345,BRIDGTON RD,WINSTON SALEM,NC,27127,1/12/87,
B760566,WAYNE T ADAMS,16822,SW 50TH ST   ,MIRAMAR,FL,33027,4/2/83,
B812051,WAYNE THOMAS ADAMS,215,CENTER ST,KERNERSVILLE,NC,27284,4/2/83,
B938289,WAYNE T ADAMS,215,CENTER ST,KERNERSVILLE,NC,27284,4/2/83,
A958378,WENDY,ADAMS,RENEE,121 TIMBER FORREST CT # B,KERNERSVILLE,NC,27284,612-43-2602
B953196,Wendy  Adams,121,TIMBER FORREST CT # B,KERNERSVILLE,NC,27284,,
A823103,WENDY,ADAMS,SMOAK,1855 ADARE DR,CLEMMONS,NC,27012,651-51-7937
B992684,WENDY SMOAK ADAMS,1855,ADARE DR,CLEMMONS,NC,27012,2/21/99,
A863637,WILLIAM,ADAMS,HARRY,3031 NE 21ST TER  APT 3,FT LAUDERDALE,FL,33306,425-39-9383
A734744,WILLIAM,ADAMS,LEE,7290 RIDGE RD,TOBACCOVILLE,NC,27050,561719120
B955551,WILLIAM LEE ADAMS,7290,RIDGE RD,TOBACCOVILLE,NC,27050,11/21/72,
B872206,WILLIAM RANDY ADAMS,2271,TRINIDAD LN,WINSTON SALEM,NC,27106,1987216,
A754531,,43076,,312 GLORIA AVE,WINSTON SALEM,NC,27127,
A756045,ADAMS,YADORA,LASHUN,2195 DENISE LN,WINSTON SALEM,NC,27127,618-87-2117
B907407,MARK EDWARD ADAMS-BEACH,1326,E THIRD ST,WINSTON SALEM,NC,27101,5/27/99,
A948133,Mia,Adams-grubbs,Fawn,2681 FAIRLAWN DR # B,WINSTON SALEM,NC,27106,565-41-8187
B869591,MIA FAWN ADAMS-GRUBBS,2681,FAIRLAWN DR # B,WINSTON SALEM,NC,27106,19491114,
B877180,MIA FAWN ADAMS-GRUBBS,2681,FAIRLAWN DR # B,WINSTON SALEM,NC,27106,11/14/49,
A739027,TINA,ADAMS-MOORE,M,1224 BETHABARA HILLS CT,WINSTON SALEM,NC,27106,177-71-7287
A764676,ALICE,ADAMS-RUDOLPH,ELIZABETH,2748 LULLINGTON DR,WINSTON SALEM,NC,27103,874-57-2252
A768372,ALICE,ADAMS-RUDOLPH,ELIZABETH,2748 LULLINGTON DR,WINSTON SALEM,NC,27103,874-57-2252
A905689,ALICE,ADAMS-RUDOLPH,ELIZABETH,2748 LULLINGTON DR,WINSTON SALEM,NC,27103,874-57-2252
A766103,WANDA,ADAMS-WIDEMON,JOYCE,5255 LIBERTY HALL CIR,WINSTON SALEM,NC,27106,517-62-8892
A770700,AMANDA,ADAMSKI,B,4971 TOWNSEND GLEN CIR # 202,WINSTON SALEM,NC,27106,953895115
A837315,Amanda,Adamski,Brooks,4971 TOWNSEND GLEN CIR # 202,WINSTON SALEM,NC,27106,953-89-5115
A852888,AMANDA,ADAMSKI,BROOKS,4971 TOWNSEND GLEN CIR # 202,WINSTON SALEM,NC,27106,953-89-5115
B885827,AMANDA BROOKS ADAMSKI,4971,TOWNSEND GLEN CIR # 202,WINSTON SALEM,NC,27106,,
A866631,EMILY,ADAMSON,,WFU,WINSTON SALEM,NC,27109,527-55-9876
B814932,EMILY NA ADAMSON,WFU,,,WINSTON SALEM,NC,27109,4/21/06
B926056,EMILY NA ADAMSON,WFU,,,WINSTON SALEM,NC,27109,
B945266,EMILY NA ADAMSON,WFU,,,WINSTON SALEM,NC,27109,4/21/06
A786680,JOHN,ADAMSON,WILLIAM,3227 FREEMONT ST,WINSTON SALEM,NC,27107,691-18-7824
B913365,J WILLIAM ADAMSON,3227,FREEMONT ST,WINSTON SALEM,NC,27107,7/22/44,
A851931,LINDSAY,ADAMSON,MARIE,240 FOX LAKE CT,WINSTON SALEM,NC,27106,456-12-8675
A901706,LINDSAY,ADAMSON,MARIE,240 FOX LAKE CT,WINSTON SALEM,NC,27106,456128675
A918118,LINDSAY,ADAMSON,MARIE,240 fox lake ct,winston salem,nc,27106,456-12-8675
B805899,LINDSAY MARIE ADAMSON,240,FOX LAKE CT,WINSTON SALEM,NC,27106,11/30/55,
A758477,MICHAEL,ADAMSON,FREDRICK,1043  WALTHAM RD  APT F,SIMI VALLEY,CA,93065,405-16-9445
A809284,MICHAEL,ADAMSON,FREDRICK,203 LAMPLIGHTER CIR,WINSTON SALEM,NC,27104,405-16-9445
A944356,REGAN,ADAMSON,K,240 FOX LAKE CT,WINSTON SALEM,NC,27106,
B813699,REGAN KEITH ADAMSON,240,FOX LAKE CT,WINSTON SALEM,NC,27106,6/25/05,
A954390,ROBERT,ADAMSON,LEVON,341 E DEVONSHIRE ST,WINSTON SALEM,NC,27127,328-79-9120
B926737,ROBERT LEVON ADAMMSON,341,E DEVONSHIRE ST,WINSTON SALEM,NC,27127,5/11/35,
B907814,JENNIFER MICHELE ADAMSONS,1500,BARRY OAK CT,KERNERSVILLE,NC,27284,3/28/62,
A812414,SCOTT,ADAMSONS,ALAN,1500 BARRY OAK CT,KERNERSVILLE,NC,27284,572-47-5615
A940189,SCOTT,ADAMSONS,ALAN,1500 BARRY OAK CT,KERNERSVILLE,NC,27284,572-47-5615
A970883,SCOTT,26303,ALAN,1500 BARRY OAK CT,KERNERSVILLE,NC,27284,572-47-5615
B968644,SCOTT A ADAMSONS,1500,BARRY OAK CT,KERNERSVILLE,NC,27284,,
A919398,,ADAMY,LEE,2037 ALTHEA ST,WINSTON SALEM,NC,27107,652-31-3881
A934676,BRANDY,ADAMY,LEE,2037 ALTHEA ST,WINSTON SALEM,NC,27107,652-31-3881
A964742,BRANDY,ADAMY,LEE,2037 ALTHEA ST,WINSTON SALEM,NC,27107,652-31-3881
B795497,BRANDY LEE ADAMY,2037,ALTHEA ST,WINSTON SALEM,NC,27107,6/16/01,
A863067,CAITLIN,ADCOCK,M,295 HOLLY PLACE CT,WINSTON SALEM,NC,27101,571-18-1825
A805464,CALEB,ADCOCK,REN,3440 dixiana ln,pfafftown,nc,27040,858-64-8973
A762341,CAROL,ADCOCK,ANN,112 BRESLAU CIR,WINSTON SALEM,NC,27106,285-83-7391
A930337,EUGENE,ADCOCK,WESLEY,112 BRESLAU CIR,WINSTON SALEM,NC,27106,105-38-7794
B960966,EUGENE WESLEY ADCOCK,112,breslau cir,winston salem,nc,27106,2/11/40,
A830910,GAYLA,ADCOCK,F,230 LEE SMITH LN,KERNERSVILLE,NC,27284,303-90-4244
B940918,GAYLA FISHER ADCOCK,230,LEE SMITH LN,KERNERSVILLE,NC,27284,3/21/65,
A783262,JOSHUA,ADCOCK,BRADY,3440 DIXIANA LN,PFAFFTOWN,NC,27040,479-25-6035
B789377,JOSHUA BRADY ADCOCK,3440,DIXIANA LN,PFAFFTOWN,NC,27040,8/7/60,
A803640,KIRBY,ADCOCK,STEVE,295 HOLLY PLACE CT,WINSTON SALEM,NC,27101,926-26-9532
A859704,KIRBY,AADCOCK,STEVE,7739  SUNNYBRAE AVE   ,WINNETKA,CA,91306,926-26-9532
A861646,KIRBY,ADCOCK,,295 HOLLY PLACE CT,WINSTON SALEM,NC,27101,926-26-9532
A950621,KIRBY,ADCOCK,STEVE,295 HOLLY PLACE CT,WINSTON SALEM,NC,27101,926-26-9532
B797102,KIRBY  ADCOCK,295,HOLLY PLACE CT,WINSTON SALEM,NC,27101,2/21/33,
B994044,KIRBY STEVE ADCOCK,295,HOLLY PLACE CT,WINSTON SALEM,NC,27101,1933221,
A780553,MELISSA,ADCOCK,JEAN,1165 ACADEMIC DR,WINSTON SALEM,NC,27106,348-69-2390
A910971,MELISSA,ADCOCK,JEAN,1165 ACADEMIC DR,WINSTON SALEM,NC,27106,348-69-2390
A785287,RENNIE,ADCOCK,MILLARD,3440 DIXIANA LN,PFAFFTOWN,NC,27040,516-74-6234
B805048,SANDY BRADY ADCOCK,3440,DIXIANA LN,PFAFFTOWN,NC,27040,1/17/77,
B954635,SANDY BRADY ADCOCK,3440,DIXIANA LN,PFAFFTOWN,NC,27040,1/17/77,
B979512,SANDY BRADY ADCOCK,3440,DIXIANA LN,PFAFFTOWN,NC,27040,1977117,
A787440,JEREMY,ADDAIR,H,4851 STONY CREEK LN,WINSTON SALEM,NC,27127,303-26-4483
A823570,JEREMY,ADDAIR,HARLEY,4851 STONY CREEK LN,WINSTON SALEM,NC,27127,303-26-4483
A960360,JJEREMY,ADDAIR,HARLEY,4851 STONY CREEK LN,WINSTON SALEM,NC,27127,303-26-4483
A963734,JEREMY,ADDAIR,HARLEY,4851 STONY CREEK LN,WINSTON SALEM,NC,27127,303-26-4483
A737075,PATRICIA,ADDAIR,ELAINE,1381 AMYLEE TRL,KERNERSVILLE,NC,27284,108-81-3258
A927402,PATRICIA,ADDAIR,ELAINE,1381 AMYLEE TRL,KERNERSVILLE,NC,27284,108-81-3258
B762878,PATRICIA ELAINE ADDAIR,1381,AMYLEE TRL,KERNERSVILLE,NC,27284,4/16/58,
B770165,PATRICIA ELAINE ADDAIR,1381,AMYLEE TRL,KERNERSVILLE,NC,27284,4/16/58,
A757399,CLABENA,ADDAQUAY,MARTIN,3993 HIGHLAND CREEK CT,PFAFFTOWN,NC,27040,369-22-1300
B802466,WILLIAM R ADDAQUAY,3993,HIGHLAND CREEK CT,PFAFFTOWN,NC,27040,2/11/38,
B967492,WILLIAM RICHARD ADDAQUAY,3993,HIGHLAND CREEK CT,PFAFFTOWN,NC,27040,2/11/38,
A913271,EDNA,ADDERTION,RUTH,4048 AVERA AVE,WINSTON SALEM,NC,27106,371-68-8685
A780392,JAMES,ADDERTION,GRAY,4048 AVERA AVE,WINSTON SALEM,NC,27106,329-92-3655
A869625,JAMES,ADDERTION,GRAY,4048 AVERA AVE,WINSTON SALEM,NC,27106,329923655
B994114,JAMES GRAY ADDERTION,4048,AVERA AVE,WINSTON SALEM,NC,27106,2/26/04,
A965148,ALICE,ADDERTON,SHEMIKE,441 CAMDEN RIDGE DR,WINSTON SALEM,NC,27105,570-29-5917
B804214,ALICE SHEMIKE ADDERTON,441,CAMDEN RIDGE DR,WINSTON SALEM,NC,27105,9/14/12,
B846516,Alice Shemike Adderton,441,CAMDEN RIDGE DR,WINSTON SALEM,NC,27105,2012914,
B861189,ALICE SHEMIKE ADDERTON,441,CAMDEN RIDGE DR,WINSTON SALEM,NC,27105,2012914,
A962927,JULIE,ADDINGTON,HOWE,825 S BROAD ST,WINSTON SALEM,NC,27101,914933595
A973280,JULIE,ADDINGTON,HOWE,825 S BROAD ST,WINSTON SALEM,NC,27101,914-93-3595
B754360,JULIE HOWE ADDINGTON,825,S BROAD ST,WINSTON SALEM,NC,27101,,
B982817,LISA ROSE ADDINGTON,7615,ABINGTON DR,KERNERSVILLE,NC,27284,3/15/39,
A763274,DYLAN,ADDIS,ROBERT,255  CAROLE CT   ,SATELLITE BEACH,FL,32937,910-39-8490
A817345,DYLAN,ADDIS,ROBERT,1130 MAGNOLIA ST,WINSTON SALEM,NC,27103,910-39-8490
A789258,ELLEN,ADDIS,JONES,1130 MAGNOLIA ST,WINSTON SALEM,NC,27103,276-12-5574
A755237,CLEO,ADDISON,AL,110 NORTHWOODS CIR,WINSTON SALEM,NC,27105,285-23-4077
A800585,CLEO,ADDISON,AL,110 NORTHWOODS CIR,WINSTON SALEM,NC,27105,285234077
A863646,CLEO,ADDISON,A,110 NORTHWOODS CIR,WINSTON SALEM,NC,27105,285-23-4077
A991673,CLEO,ADDISON,AL,110 NORTHWOODS CIR,WINSTON SALEM,NC,27105,285-23-4077
B754191,Cleo Al Addison,110,NORTHWOODS CIR,WINSTON SALEM,NC,27105,5/30/17,
B782834,DALE MATHEW ADDISON,812,PECAN RIDGE CIR,KERNERSVILLE,NC,27284,7/12/93,
B811974,DALE M ADDISON,3900, GRAPEVINE MILLS PKWY  # 26,GRAPEVINE,TX,76051,7/12/93,
B779709,EDWARD NA ADDISON,3657,YALE AVE,WINSTON SALEM,NC,27107,9/23/17,
B805191,EDWARD NA ADDISON,3657,YALE AVE,WINSTON SALEM,NC,27107,9/23/17,
A758063,JAMES,ADDISON,LEON,101 MIDIAN CT,WINSTON SALEM,NC,27105,907-51-7867
A988389,,ADDISON,ANNE,3594 CAMPTON RIDGE RD,PFAFFTOWN,NC,27040,657-23-8361
B789160,J ANNE ADDISON,3594,CAMPTON RIDGE RD,PFAFFTOWN,NC,27040,10/23/71,
B802509,JENNY A ADDISON,3594,CAMPTON RIDGE RD,PFAFFTOWN,NC,27040,10/23/71,
B893940,JENNY ANNE ADDISON,3594,CAMPTON RIDGE RD,PFAFFTOWN,NC,27040,10/23/71,
B914877,JENNY ANNE ADDISON,3594,CAMPTON RIDGE RD,PFAFFTOWN,NC,27040,10/23/71,
A748143,LANCE,ADDISON,PHILLIP,5721 HARPERS FERRY RD,WINSTON SALEM,NC,27106,273458780
B982978,LANCE PHILLIP ADDISON,5721,HARPERS FERRY RD,WINSTON SALEM,NC,27106,5/7/95,
A759614,LYNETTE,ADDISON,,2421 STOCKTON ST,WINSTON SALEM,NC,27127,917-18-4810
B801592,LYNETTE NA ADDISON,2421,STOCKTON ST,WINSTON SALEM,NC,27127,5/4/70,
A967002,MICHELLE,ADDISON,QUNESHIA,2700 REYNOLDA RD # 901,WINSTON SALEM,NC,27106,483-79-5463
B833561, QUNESHIA ADDISON,2700,REYNOLDA RD # 901,WINSTON SALEM,NC,27106,9/15/59,
B847827,MICHELLE QUNESHIA ADDISON,2700,REYNOLDA RD # 901,WINSTON SALEM,NC,27106,9/15/59,
B967002,MICHELLE  ADDISON,2700,REYNOLDA RD # 901,WINSTON SALEM,NC,27106,9/15/59,
A850456,,ADDISON,GIBSON,5624 WHIPPOORWILL DR,PFAFFTOWN,NC,27040,566-75-9683
A862129,PATRICIA,ADDISON,GIBSON,5624 WHIPPOORWILL DR,PFAFFTOWN,NC,27040,
B847990,PATRICIA GIBSON ADDISON,5624,WHIPPOORWILL DR,PFAFFTOWN,NC,27040,7/30/33,
B886768,PATRICIA GIBSON ADDISON,5624,WHIPPOORWILL DR,PFAFFTOWN,NC,27040,1933730,
A912784,RHONDA,ADDISOON,TAYLOR,6230 HABERSHAM DR,KERNERSVILLE,NC,27284,312-83-8350
B891715,SANDRA I ADDISON,1516,GARFIELD AVE,WINSTON SALEM,NC,27105,8/3/66,
B963219,SANDRA I ADDISON,1516,GARFIELD AVE,WINSTON SALEM,NC,27105,8/3/66,
A793458,SHERRIE,ADDISON,DENISE,3657 YALE AVE,WINSTON SALEM,NC,27107,596-62-5354
A911336,SHERRIE,ADDISON,DENISE,3657 YALE AVE,WINSTON SALEM,NC,27107,596-62-5354
B861652,S DENISE ADDISON,3657,YALE AVE,WINSTON SALEM,NC,27107,3/6/26,
B962848,SHERRIE DENISE ADDISON,3657,YALE AVE,WINSTON SALEM,NC,27107,3/6/26,
A869963,SHIRLEY,ADDISON,H,3657 YALE AVE,WINSTON SALEM,NC,27107,674-72-2132
A878903,SHIRLEY,ADDISON,H,3657 YALE AVE,WINSTON SALEM,NC,27107,674-72-2132
A891043,SHIRLEY,ADDISON,H,3657 YALE AVE,WINSTON SALEM,NC,27107,674-72-2132
A968402,SHIRLEY,ADDISON,H,3657 yale ave,winston salem,nc,27107,674-72-2132
B951416,SHIRLEY H ADDISON,3657,YALE AVE,WINSTON SALEM,NC,27107,10/22/14,
A813940,WARREN,ADDISON,PHILLIPS,1302 S GRANDE VISTA AVE  # 92,LOS ANGELES,CA,90023,975-41-7599
A847265,WARREN,ADDISON,PHILLIPS,471 RAVEN RIDGE DR,KERNERSVILLE,NC,27284,975-41-7599
B828107,WARREN  ADDISON,471,RAVEN RIDGE DR,KERNERSVILLE,NC,27284,1/19/01,
B976219,WARREN PHILLIPS ADDISON,471,RAVEN RIDGE DR,KERNERSVILLE,NC,27284,1/19/01,
A996745,MELISSA,ADDISON-GILES,,3613 CORNELL BLVD,WINSTON SALEM,NC,27107,421-71-1782
B926923,MELISSA NA ADDISON-GILES,3613,CORNELL BLVD,WINSTON SALEM,NC,27107,192298,
B951180,MELISSA NA ADDISON-GILES,3613,CORNELL BLVD,WINSTON SALEM,NC,27107,,
B973919,MELISSA NA ADDISON-GILES,3613,CORNELL BLVD,WINSTON SALEM,NC,27107,9/8/22,
A745384,ANGELIA,ADDO,BETH,4537 VERNON FARMS BLVD,KERNERSVILLE,NC,27284,104458469
B855252, BETH ADDO,4537,VERNON FARMS BLVD,KERNERSVILLE,NC,27284,2/23/24,
A835837,LEE,ADDO,NII,1567 zeverly st,winston salem,nc,27127,423-39-9696
A884832,LEE,ADDO,NII,1567 ZEVERLY ST,WINSTON SALEM,NC,27127,423-39-9696
A977196,LEE,ADDO,N,1567 ZEVERLY ST,WINSTON SALEM,NC,27127,423-39-9696
B887471,LEE NII ADDO,1567,ZEVERLY ST,WINSTON SALEM,NC,27127,3/15/50,
A971175,SAFOA,ADDO,AFUA,1924 MURPHY LN,WINSTON SALEM,NC,27104,705-14-1738
B906360, A ADEGBENJO,4375,WINTERBERRY RIDGE CT,WINSTON SALEM,NC,27103,1/13/17,
B817151,VERONICA HALTER ADEGBOYEGA,203, AVON ST   ,PORT ORANGE,FL,32127,2/22/82,
B898559,VERONICA HALTER ADEGBOYEGA,4654,kernersville rd,kernersville,nc,27284,2/22/82,
A736104,ADEGUN,OLADIPUPO,VICTOR,4755 COUNTRY CLUB RD # 114P,WINSTON SALEM,NC,27104,207-50-8289
B908619,O V ADEGUN,4755,COUNTRY CLUB RD # 114P,WINSTON SALEM,NC,27104,8/30/88,
B932253,OLADIPUPO VICTOR ADEGUN,4755,COUNTRY CLUB RD # 114P,WINSTON SALEM,NC,27104,8/30/88,
B783961,OLUMUYIWA M ADEKUNLEE,3820,WAYNE AVE,WINSTON SALEM,NC,27104,6/5/46,
B852870,OLUMUYIWA  ADEKUNLE,3820,WAYNE AVE,WINSTON SALEM,NC,27104,194665,
B872724,OLUMUYIWA  ADEKUNLE,3820,WAYNE AVE,WINSTON SALEM,NC,27104,6/5/46,
A855321,,ADELLA,DARIAN,165 CHRISTENE ST,HIGH POINT,NC,27265,280996757
B782398, DARIAN ADELLA,165,CHRISTENE ST,HIGH POINT,NC,27265,9/26/14,
B992276,STEPHEN DARIAN ADELLA,165,CHRISTENE ST,HIGH POINT,NC,27265,9/26/14,
A944872,RISIKAT,ADEMOLA,,WFU,WINSTON SALEM,NC,27109,295-81-8454
B878228,ADEDAMOLA AKINYEMI ADEMOYERO,4416,LOCHURST DR,PFAFFTOWN,NC,27040,3/25/63,
B995920,Adedamola Akinyemi Ademoyero,4416,LOCHURST DR,PFAFFTOWN,NC,27040,3/25/63,
A880797,AYOTUNDE,ADEMOYERO,TOKUNBO,4416 LOCHURST DR,PFAFFTOWN,NC,27040,880-80-3174
A735385,OLUDAMILOLA,ADEMOYERO,TOLULOPE,4416 LOCHURST DR,PFAFFTOWN,NC,27040,206-32-6201
A916275,OLUDAMILOLA,ADEMOYERO,TOLULOPE,4416 LOCHURST DR,PFAFFTOWN,NC,27040,206-32-6201
B777553,O TOLULOPE ADEMOYERO,4416,LOCHURST DR,PFAFFTOWN,NC,27040,1/31/30,
B801976,OLUDAMILOLA T ADEMOYERO,4416,LOCHURST DR,PFAFFTOWN,NC,27040,1/31/30,
B855027,OLUDAMILOLA TOLULOPE ADEMOYERO,1721,E BELT LINE RD  APT 1533,COPPELL,TX,75019,1/31/30,
B816280,OLUGBEMILEKE A ADEMOYERO,4416,LOCHURST DR,PFAFFTOWN,NC,27040,,
B830625,OLUGBEMILEKE ABIMBOLA ADEMOYERO,4416,lochurst dr,pfafftown,nc,27040,4/24/65,
B895355,ANTHONY FRANZ AADER,1543,ABBEY CT,WINSTON SALEM,NC,27103,6/2/16,
B916182,ANTHONY FRANZ ADER,1543,ABBEY CT,WINSTON SALEM,NC,27103,6/2/16,
A867122,FORREST,ADER,F,2722 CHARLWOOD DR,WINSTON SALEM,NC,27103,386267889
A948658,FORREST,ADER,FLYNN,2722 CHARLWOOD DR,WINSTON SALEM,NC,27103,386-26-7889
A947029,MARGIE,ADER,REE,1543 ABBEY CT,WINSTON SALEM,NC,27103,531-43-6638
A979448,MARGIE,ADER,REE,1543 ABBEY CT,WINSTON SALEM,NC,27103,531-43-6638
B809100,MARGIE REE ADER,1543,ABBEY CT,WINSTON SALEM,NC,27103,1967101,
A998597,MELISSA,ADER,JOYCE,1435 KERNER RD,KERNERSVILLE,NC,27284,352-88-9343
B872960,MELISSA JOYCE ADER,1435,KERNER RD,KERNERSVILLE,NC,27284,6/19/48,
B921791,MELISSA JOYCE ADER,1435,KERNER RD,KERNERSVILLE,NC,27284,6/19/48,
B874843,SHERE  ADER-SHIDEL,2722,CHARLWOOD DR,WINSTON SALEM,NC,27103,3/30/60,
B993033,SHERE DAWN ADER-SHIDEL,2722,CHARLWOOD DR,WINSTON SALEM,NC,27103,,
A804866,CHANTRA,ADERHOLD,,5933 OAKMONT CT,KERNERSVILLE,NC,27284,204-23-3519
B904692,CHANTRA HUOY ADERHOLD,5933,OAKMONT CT,KERNERSVILLE,NC,27284,1/19/49,
A858900,DONNA,ADERHOLD,KAY,712 LATIMER DR,KERNERSVILLE,NC,27284,362-62-1189
A967140,DONNA,ADERHOLD,KAY,712 LATIMER DR,KERNERSVILLE,NC,27284,362-62-1189
B858245,DONNA KAY ADERHOLD,712,LATIMER DR,KERNERSVILLE,NC,27284,6/4/64,
B883826,DONNA KAY ADERHOLD,712,latimer dr,kernersville,nc,27284,196464,
A767699,GARY,ADERHOLD,DAVID,712 LATIMER DR,KERNERSVILLE,NC,27284,480-78-2669
A930854,GARY,ADERHOLD,DAVID,712 LATIMER DR,KERNERSVILLE,NC,27284,480-78-2669
A934457,GARY,ADERHOLD,DAVID,712 LATIMER DR,KERNERSVILLE,NC,27284,480-78-2669
A913057,JASON,ADERMAN,RICHARD,3050 MAGAZINE DR,WINSTON SALEM,NC,27106,846-58-9280
A996451,JASON,ADERMAN,R,3050 MAGAZINE DR,WINSTON SALEM,NC,27106,846-58-9280
B838960,Jason Richard Aderman,1822, STELLA CT N  ,LAKELAND,FL,33813,9/17/98,
B975395,JASON RICHARD ADERMAN,3050,MAGAZINE DR,WINSTON SALEM,NC,27106,9/17/98,
A990252,SUSANNE,ADERMAN,MARIE,3645 steelwood ct # b,winston salem,nc,27106,427-87-4845
B780557,Susanne Marie Aderman,3645,STEELWOOD CT # B,WINSTON SALEM,NC,27106,,
B910934,SUSANNE MARIE ADERMAN,3645,STEELWOOD CT # B,WINSTON SALEM,NC,27106,5/22/11,
A788608,RUFUS,ADEROUNMU,BABATOMWA,4375 WINTERBERRY RIDGE CT,WINSTON SALEM,NC,27103,538-98-1928
B816750,RUFUS BABATOMWA ADEROUNMU,4375,WINTERBERRY RIDGE CT,WINSTON SALEM,NC,27103,12/15/53,
B878519,RUFUS BABATOMWA ADEROUNMU,4375,WINTERBERRY RIDGE CT,WINSTON SALEM,NC,27103,12/15/53,
A808090,TEMITAYO,ADEROUNMU,J,4375 WINTERBERRY RIDGE CT,WINSTON SALEM,NC,27103,589-93-5958
A929722,ABAYOMI,ADEWODU,ADEWUNMI,2430 NORTHWICK DR # 202,WINSTON SALEM,NC,27103,791-30-7470
A822660,ADEKUNLE,82659,ADEWOLE,322 FLOYD BERRIER DR,KERNERSVILLE,NC,27284,718-33-9691
A950154,ADEKUNLE,ADEYEMI,ADEWOLE,322 floyd berrier dr,kernersville,nc,27284,718-33-9691
A989173,ADEKUNLE,ADEYEMI,ADEWOLE,322 FLOYD BERRIER DR,KERNERSVILLE,NC,27284,718-33-9691
B854517,KIMBERLEE E ADEYEMI,322,FLOYD BERRIER DR,KERNERSVILLE,NC,27284,2/9/87,
B848107,ALPHONZO J ADICHES,3875,NORTHAMPTON DR # C4,WINSTON SALEM,NC,27105,,
A942797,BIANCA,ADICHES,,2810  MONTGOMERY CIR   ,VERNON,TX,76384,547-64-8985
A969783,BIANCA,ADICHES,JAINAI,3672 martins trail cir # 203,walkertown,nc,27051,547-64-8985
B992155,BIANCA JAINAI ADICHES,11585, wingate rd n  ,jacksonville,fl,32218,1/24/07,
B936117,IRENE NA ADICHES,32,TIMLIC AVE # B,WINSTON SALEM,NC,27107,11/5/89,
B952069,IRENE NA ADICHES,32,TIMLIC AVE # B,WINSTON SALEM,NC,27107,11/5/89,
B999764,Irene  Adiches,32,TIMLIC AVE # B,WINSTON SALEM,NC,27107,11/5/89,
A867165,PATSY,ADICHES,DENISE,3875 northampton dr,winston salem,nc,27105,807-86-1470
A817244,BABAJRDE,ADINIGI,JARAN,WSSU,WINSTON SALEM,NC,27110,344-71-2135
A897125,BABAJRDE,ADINIGII,JARAN,WSSU,WINSTON SALEM,NC,27110,344-71-2135
B923597,BABAJRDE J ADINIGI,WSSU,,,WINSTON SALEM,NC,27110,3/7/49
A807035,FARRAH,ADKINS - LEWIS,ANNE,2729 LULLINGTON DR,WINSTON SALEM,NC,27103,318-87-9174
A963939,FARRAH,ADKINS - LEWIS,ANNE,2729 LULLINGTON DR,WINSTON SALEM,NC,27103,318-87-9174
